index,unique_id,ds,NBEATS,NHITS
351,hotel_63,2023-07-16 00:00:00,0.7118228077888489,0.6937999725341797
352,hotel_63,2023-07-17 00:00:00,0.7547895908355713,0.7053802609443665
353,hotel_63,2023-07-18 00:00:00,0.8412775993347168,0.8234754800796509
354,hotel_63,2023-07-19 00:00:00,0.8517147898674011,0.842017412185669
355,hotel_63,2023-07-20 00:00:00,0.8480625748634338,0.8179758787155151
356,hotel_63,2023-07-21 00:00:00,0.9259613156318665,0.9341456294059753
357,hotel_63,2023-07-22 00:00:00,0.9405037760734558,0.9581409096717834
358,hotel_63,2023-07-23 00:00:00,0.7179938554763794,0.7348126769065857
359,hotel_63,2023-07-24 00:00:00,0.7725537419319153,0.7286046147346497
360,hotel_63,2023-07-25 00:00:00,0.8587259650230408,0.8276185393333435
361,hotel_63,2023-07-26 00:00:00,0.8577647805213928,0.850490152835846
362,hotel_63,2023-07-27 00:00:00,0.8434843420982361,0.8123503923416138
363,hotel_63,2023-07-28 00:00:00,0.9415023922920227,0.9278415441513062
364,hotel_7,2023-07-01 00:00:00,0.5041559934616089,0.5384633541107178
365,hotel_7,2023-07-02 00:00:00,0.4390818178653717,0.4159586727619171
366,hotel_7,2023-07-03 00:00:00,0.4042172431945801,0.41094958782196045
367,hotel_7,2023-07-04 00:00:00,0.40039005875587463,0.41674911975860596
368,hotel_7,2023-07-05 00:00:00,0.47678083181381226,0.4563942849636078
369,hotel_7,2023-07-06 00:00:00,0.5927627086639404,0.5432958602905273
370,hotel_7,2023-07-07 00:00:00,0.5787158608436584,0.626977264881134
371,hotel_7,2023-07-08 00:00:00,0.49645307660102844,0.5094440579414368
372,hotel_7,2023-07-09 00:00:00,0.4406152367591858,0.388762891292572
373,hotel_7,2023-07-10 00:00:00,0.41485968232154846,0.40793710947036743
374,hotel_7,2023-07-11 00:00:00,0.3914828598499298,0.42430898547172546
375,hotel_7,2023-07-12 00:00:00,0.49254393577575684,0.4689810574054718
376,hotel_7,2023-07-13 00:00:00,0.585076093673706,0.5713545083999634
377,hotel_7,2023-07-14 00:00:00,0.6024637818336487,0.6218302249908447
378,hotel_7,2023-07-15 00:00:00,0.49071890115737915,0.5081884264945984
